dirt track,paved track,road course,temp,dwpt,rhum,prcp,wspd,miles_completed,Chevrolet_fieldcount,Ford_fieldcount,Toyota_fieldcount,top5_count,manufacturer
0,1,0,18.3,-6.5,18.0,0.0,14.8,300.0,21,8,4,0,Ford
0,1,0,26.0,-12.5,7.0,0.0,22.3,501.32200000000006,20,9,4,1,Ford
0,1,0,8.9,-8.2,29.0,0.0,13.0,600.0,19,9,5,0,Ford
0,1,0,20.0,10.1,53.0,0.0,11.2,400.0,19,9,5,2,Ford
0,1,0,17.0,12.9,77.0,0.0,0.0,265.0,20,9,4,0,Ford
0,1,0,11.7,1.6,50.0,0.0,22.3,400.0,19,9,5,1,Ford
0,0,1,23.0,-5.0,15.0,0.0,16.6,218.9,18,10,6,1,Ford
0,1,0,23.9,9.8,41.0,0.0,16.6,317.40000000000003,20,9,3,0,Ford
0,1,0,12.2,10.6,90.0,0.0,0.0,400.0,20,9,4,2,Ford
0,1,0,19.0,18.0,94.0,2.3,13.0,400.5,20,9,4,2,Ford
0,1,0,28.0,12.0,37.0,0.0,7.6,500.0,19,9,4,1,Ford
0,1,0,18.3,17.1,93.0,1.5,16.6,400.0,19,9,4,0,Ford
0,1,0,20.0,10.7,55.0,0.0,14.8,500.0,18,9,6,0,Ford
0,0,1,27.2,19.0,61.0,0.0,0.0,220.50000000000003,18,9,6,1,Ford
0,1,0,28.9,6.3,24.0,0.0,25.9,406.0,18,9,4,1,Ford
0,1,0,20.0,5.6,39.0,0.0,9.4,266.5,18,9,5,1,Ford
0,1,0,24.0,22.1,89.0,5.8,14.8,500.0,18,9,6,1,Ford
0,1,0,27.8,11.8,37.0,0.0,31.7,300.0,18,9,5,1,Ford
0,1,0,27.8,18.8,58.0,0.0,11.2,317.40000000000003,19,9,4,0,Ford
0,1,0,23.9,13.4,52.0,0.0,5.4,400.0,18,9,5,2,Ford
0,1,0,21.7,15.1,66.0,0.0,5.4,315.0,18,9,5,1,Ford
0,1,0,16.7,15.6,93.0,0.3,16.6,400.5,22,9,2,1,Ford
0,1,0,28.9,19.5,57.0,0.0,5.4,500.08,18,9,6,0,Ford
0,1,0,40.0,16.2,25.0,0.0,22.3,505.5,18,9,5,1,Ford
0,1,0,27.8,23.8,79.0,0.0,18.4,266.156,18,9,5,1,Ford
0,1,0,12.8,6.2,64.0,0.0,9.4,506.66,18,9,5,2,Ford
0,1,0,23.0,21.1,89.0,0.0,0.0,501.0,18,9,6,1,Ford
0,1,0,26.1,10.7,38.0,0.0,16.6,312.0,19,9,4,2,Ford
0,1,0,26.1,19.0,65.0,0.0,7.6,400.5,18,9,5,2,Ford
0,1,0,14.0,6.1,59.0,0.0,0.0,500.5,19,9,4,1,Ford
0,1,0,12.0,6.9,71.0,0.0,0.0,268.632,18,9,5,1,Ford
0,1,0,15.0,6.0,55.0,0.0,5.4,263.0,18,9,5,0,Ford
0,1,0,18.3,8.8,54.0,0.0,5.4,501.0,20,9,3,2,Ford
0,1,0,26.1,5.6,27.0,0.0,7.6,312.0,21,9,3,1,Ford
0,1,0,20.4,16.4,78.0,0.0,7.6,510.72,21,9,3,2,Ford
0,1,0,18.9,12.2,65.0,0.0,11.2,500.0,16,7,9,0,Ford
0,1,0,13.9,8.3,69.0,0.0,11.2,307.5,15,7,10,0,Ford
0,1,0,23.5,1.2,23.0,0.0,31.7,501.32200000000006,13,8,10,2,Ford
0,1,0,4.4,-7.1,43.0,0.0,16.6,600.0,14,7,10,1,Ford
0,1,0,12.2,11.1,93.0,2.5,9.4,400.0,14,8,10,3,Ford
0,1,0,6.0,-3.9,49.0,0.0,0.0,500.0,14,8,9,0,Ford
0,1,0,20.0,2.4,31.0,0.0,13.0,406.0,13,8,10,1,Ford
0,0,1,27.0,-8.6,9.0,0.0,22.3,222.88,13,10,9,1,Ford
0,1,0,22.8,17.3,71.0,0.0,5.4,300.47200000000004,14,7,10,0,Ford
0,1,0,20.0,16.0,78.0,0.0,9.4,405.0,14,9,9,3,Ford
0,1,0,27.0,14.1,45.0,0.0,16.6,400.5,14,8,10,1,Ford
0,1,0,23.0,12.0,50.0,0.0,0.0,500.0,15,8,9,2,Ford
0,1,0,20.0,18.8,93.0,0.0,13.0,400.0,14,8,10,1,Ford
0,1,0,21.1,18.9,87.0,1.8,18.4,500.0,14,8,10,2,Ford
0,0,1,24.4,10.7,42.0,0.0,9.4,220.50000000000003,14,8,10,1,Ford
0,1,0,32.8,1.8,14.0,0.0,24.1,400.0,14,8,10,4,Ford
0,1,0,15.6,14.5,93.0,1.3,11.2,266.5,15,8,10,1,Ford
0,1,0,27.8,20.6,65.0,0.0,11.2,500.0,13,8,10,2,Ford
0,1,0,30.0,18.8,51.0,0.0,22.3,300.0,14,8,10,0,Ford
0,1,0,28.3,17.2,51.0,0.0,18.4,317.40000000000003,14,8,10,2,Ford
0,1,0,18.9,15.0,78.0,0.0,9.4,400.0,14,8,10,3,Ford
0,1,0,17.8,12.9,73.0,0.0,0.0,400.5,14,9,9,3,Ford
0,1,0,22.2,11.0,49.0,0.0,11.2,400.5,13,7,10,2,Ford
0,1,0,26.1,13.2,45.0,0.0,14.8,505.4,16,8,10,1,Ford
0,1,0,32.2,16.9,40.0,0.0,20.5,501.0,14,8,10,1,Ford
0,1,0,22.8,20.0,84.0,0.0,7.6,265.104,14,8,10,1,Ford
0,1,0,19.4,16.6,84.0,0.0,0.0,500.5,14,8,10,2,Ford
0,1,0,16.7,13.2,80.0,0.0,5.4,501.0,14,8,11,3,Ford
0,1,0,26.7,16.0,52.0,0.0,5.4,313.0,14,8,10,2,Ford
0,1,0,19.4,14.4,73.0,0.0,0.0,400.5,16,8,9,2,Ford
0,1,0,22.0,18.0,78.0,0.0,0.0,500.5,14,7,10,1,Ford
0,1,0,10.0,6.0,76.0,0.0,0.0,269.69800000000004,14,7,10,1,Ford
0,1,0,11.7,9.4,86.0,0.0,0.0,263.0,13,8,11,0,Ford
0,1,0,22.8,7.7,38.0,0.0,0.0,508.5,15,8,10,1,Ford
0,1,0,25.3,-11.4,8.0,0.0,0.0,312.0,14,8,10,1,Ford
0,1,0,25.7,21.8,79.0,0.0,13.0,500.08,15,8,8,1,Ford
0,1,0,24.4,15.1,56.0,0.0,13.0,380.0,15,9,12,1,Ford
0,1,0,20.6,3.3,32.0,0.0,7.6,300.0,15,7,13,0,Ford
0,1,0,19.0,-9.1,14.0,0.0,18.4,501.32200000000006,16,7,12,0,Ford
0,1,0,19.4,7.2,45.0,0.0,7.6,340.5,14,8,13,1,Ford
0,1,0,12.8,-3.9,31.0,0.0,0.0,400.0,16,7,12,2,Ford
0,1,0,13.9,13.1,95.0,3.0,7.6,500.0,15,7,12,1,Ford
0,1,0,26.7,13.8,45.0,0.0,35.3,400.0,14,8,12,2,Ford
0,0,1,25.0,-6.4,12.0,0.0,9.4,224.87,15,8,12,0,Ford
0,1,0,26.1,13.9,47.0,0.0,5.4,288.834,16,7,12,0,Ford
0,1,0,23.9,14.9,57.0,0.0,9.4,400.0,16,7,12,1,Ford
0,1,0,25.0,20.9,78.0,0.0,11.2,400.5,15,8,12,0,Ford
0,1,0,22.0,19.9,88.0,0.0,0.0,500.0,15,8,13,2,Ford
0,1,0,22.0,13.1,57.0,0.0,0.0,400.0,15,8,13,1,Ford
0,1,0,20.0,11.7,59.0,0.0,5.4,500.0,14,7,13,0,Ford
0,0,1,18.3,12.7,70.0,0.0,5.4,220.50000000000003,15,8,12,2,Ford
0,1,0,22.8,10.6,46.0,0.0,29.5,400.0,15,8,12,1,Ford
0,1,0,20.0,17.2,84.0,0.0,9.4,266.5,16,7,12,1,Ford
0,1,0,30.0,22.2,63.0,0.0,0.0,500.5,14,8,13,0,Ford
0,1,0,26.7,20.1,67.0,0.0,14.8,300.0,16,7,13,0,Ford
0,1,0,25.0,15.0,54.0,0.0,9.4,317.40000000000003,14,7,13,0,Ford
0,1,0,20.0,18.8,93.0,0.0,0.0,400.0,15,7,12,1,Ford
0,1,0,22.2,19.0,82.0,0.0,11.2,400.5,15,8,12,1,Ford
0,1,0,26.7,16.6,54.0,0.0,9.4,427.5,17,7,12,1,Ford
0,1,0,25.0,18.9,69.0,0.0,7.6,500.0,15,7,13,0,Ford
0,1,0,23.9,20.0,79.0,0.0,0.0,501.0,15,8,13,1,Ford
0,1,0,18.0,17.0,94.0,0.0,11.2,263.526,14,7,13,0,Ford
0,1,0,8.3,5.1,80.0,0.0,0.0,508.06,16,8,13,2,Ford
0,1,0,15.6,12.7,83.0,0.3,7.6,501.0,16,9,12,1,Ford
0,1,0,13.9,4.5,53.0,0.0,0.0,312.0,16,8,13,0,Ford
0,1,0,23.3,10.7,45.0,0.0,18.4,400.5,16,9,12,0,Ford
0,1,0,14.0,9.0,72.0,0.0,0.0,508.2,15,9,11,1,Ford
0,1,0,18.5,8.2,51.0,0.0,14.8,268.099,15,8,12,0,Ford
0,1,0,10.6,9.4,92.0,0.0,0.0,263.0,15,7,14,0,Ford
0,1,0,18.9,13.3,70.0,0.0,7.6,501.0,17,8,10,2,Ford
0,1,0,19.7,6.4,42.0,0.0,16.6,312.0,15,7,12,1,Ford
0,1,0,22.9,20.2,85.0,0.0,0.0,500.08,16,7,13,0,Ford
0,1,0,8.3,-1.8,49.0,0.0,11.2,520.0,14,13,13,1,Ford
0,1,0,15.0,7.3,60.0,0.0,9.4,300.0,15,12,12,1,Ford
0,1,0,12.0,4.9,62.0,0.0,18.4,501.32200000000006,13,12,14,0,Ford
0,1,0,11.1,-6.3,29.0,0.0,0.0,400.0,15,12,12,1,Ford
0,1,0,17.8,2.1,35.0,0.0,7.6,600.0,14,12,13,0,Ford
0,1,0,9.0,7.9,93.0,1.3,0.0,510.0,14,12,13,0,Ford
0,1,0,28.9,-8.7,8.0,0.0,16.6,400.0,14,13,12,1,Ford
0,0,1,12.2,10.6,90.0,0.5,16.6,218.9,14,12,13,1,Ford
0,1,0,20.6,17.8,84.0,1.8,16.6,318.458,14,11,14,0,Ford
0,1,0,19.0,16.0,83.0,0.0,13.0,415.0,15,12,12,1,Ford
0,1,0,29.0,15.9,45.0,0.0,14.8,400.5,15,13,12,1,Ford
0,1,0,22.2,6.8,37.0,0.0,0.0,500.0,15,12,13,0,Ford
0,1,0,26.0,17.1,58.0,0.3,9.4,400.0,14,11,15,1,Ford
0,1,0,24.4,18.3,69.0,0.0,18.4,500.0,15,11,13,2,Ford
0,0,1,25.6,21.1,76.0,0.0,7.6,220.50000000000003,15,12,13,2,Ford
0,1,0,20.0,9.0,49.0,0.0,16.6,400.0,14,13,13,3,Ford
0,1,0,21.1,13.8,63.0,0.0,7.6,266.5,14,12,14,1,Ford
0,1,0,26.1,22.8,82.0,0.0,5.4,500.5,15,13,12,1,Ford
0,1,0,28.3,12.2,37.0,0.0,14.8,300.0,15,12,13,0,Ford
0,1,0,31.1,24.0,66.0,0.0,14.8,317.40000000000003,15,11,13,0,Ford
0,1,0,21.1,12.8,59.0,0.0,0.0,400.0,15,11,12,1,Ford
0,1,0,19.4,12.2,63.0,0.0,0.0,400.5,16,13,11,1,Ford
0,1,0,24.4,22.3,88.0,0.0,5.4,400.5,15,12,13,1,Ford
0,1,0,20.6,14.5,68.0,0.0,0.0,501.0,17,13,10,1,Ford
0,1,0,20.6,7.9,44.0,0.0,7.6,263.0,15,12,12,0,Ford
0,1,0,14.4,10.6,78.0,0.0,0.0,500.08,16,11,13,0,Ford
0,1,0,24.4,17.9,67.0,0.0,7.6,501.0,15,13,12,2,Ford
0,1,0,13.9,2.2,45.0,0.0,14.8,312.0,15,12,12,2,Ford
0,1,0,31.7,9.3,25.0,0.0,22.3,400.5,15,12,13,3,Ford
0,1,0,16.0,2.0,39.0,0.0,7.6,525.14,14,13,13,3,Ford
0,1,0,11.4,9.0,85.0,0.0,0.0,266.5,15,12,12,2,Ford
0,1,0,14.4,9.0,70.0,0.0,0.0,267.208,15,12,13,0,Ford
0,1,0,13.3,1.6,45.0,0.0,9.4,378.0,15,11,13,0,Ford
0,1,0,22.7,-8.2,12.0,0.0,14.8,501.0,14,12,14,1,Ford
0,1,0,23.3,18.6,75.0,0.0,16.6,532.0,15,12,13,0,Ford
0,1,0,16.7,12.8,78.0,0.0,0.0,520.0,17,11,11,3,Ford
0,1,0,18.2,-1.1,27.0,0.0,29.5,505.42,17,10,13,1,Ford
0,1,0,19.5,-5.5,18.0,0.0,0.0,400.0,17,11,12,2,Ford
0,1,0,15.0,6.0,55.0,0.0,22.3,400.5,18,10,12,1,Ford
0,1,0,11.5,-3.1,36.0,0.0,7.6,500.0,17,11,12,0,Ford
0,1,0,31.1,15.9,40.0,0.0,33.5,400.0,18,11,11,2,Ford
0,0,1,15.0,4.9,51.0,0.0,11.2,218.9,16,11,12,2,Ford
0,1,0,17.0,5.0,45.0,0.0,9.4,425.0,16,11,13,2,Ford
0,1,0,17.0,16.0,94.0,0.0,11.2,400.5,17,11,12,1,Ford
0,1,0,17.8,15.6,87.0,0.0,16.6,318.458,17,11,12,0,Ford
0,1,0,25.6,19.0,67.0,0.0,0.0,312.0,17,11,12,0,Ford
0,1,0,32.8,19.3,45.0,0.0,9.4,400.0,16,12,12,1,Ford
0,1,0,16.1,15.0,93.0,0.0,14.8,500.0,16,13,11,0,Ford
0,0,1,25.6,15.0,52.0,0.0,9.4,225.4,16,12,12,1,Ford
0,1,0,19.4,12.2,63.0,0.0,24.1,406.0,16,13,12,0,Ford
0,1,0,26.1,23.4,85.0,0.0,0.0,266.5,16,12,12,0,Ford
0,1,0,26.1,20.7,72.0,0.0,7.6,500.5,16,13,11,1,Ford
0,1,0,26.7,11.6,39.0,0.0,5.4,300.0,17,12,11,2,Ford
0,1,0,30.6,19.9,53.0,0.0,9.4,400.5,16,13,11,1,Ford
0,1,0,20.6,19.4,93.0,4.1,13.0,317.40000000000003,16,13,11,1,Ford
0,1,0,20.0,17.8,87.0,0.0,5.4,400.0,16,13,11,2,Ford
0,1,0,21.1,18.3,84.0,0.0,0.0,400.5,17,11,12,2,Ford
0,1,0,24.4,22.8,91.0,0.3,16.6,501.0,16,13,11,3,Ford
0,1,0,23.3,20.6,85.0,0.0,5.4,500.08,15,12,13,0,Ford
0,1,0,16.0,15.0,94.0,0.8,14.8,263.0,16,13,11,0,Ford
0,1,0,22.2,21.0,93.0,0.0,0.0,501.0,16,14,11,3,Ford
0,1,0,2.0,-4.1,64.0,0.0,0.0,312.0,16,12,12,1,Ford
0,1,0,26.7,11.2,38.0,0.0,14.8,400.5,17,12,12,2,Ford
0,1,0,16.0,7.0,55.0,0.0,0.0,266.5,17,10,12,2,Ford
0,1,0,11.1,6.0,71.0,0.0,0.0,400.0,17,11,12,1,Ford
0,1,0,3.0,0.7,85.0,0.0,0.0,263.0,17,11,12,0,Ford
0,1,0,18.3,7.7,50.0,0.0,16.6,501.0,16,12,12,3,Ford
0,1,0,23.5,1.2,23.0,0.0,9.4,500.08,17,11,12,0,Ford
0,1,0,24.6,21.3,82.0,0.0,18.4,300.0,17,11,12,2,Ford
0,1,0,17.2,16.1,93.0,5.3,13.0,505.0,16,13,11,2,Ford
0,1,0,22.0,-13.8,8.0,0.0,11.2,516.0400000000001,16,12,13,2,Ford
0,1,0,22.2,-8.6,12.0,0.0,13.0,502.6880000000001,16,11,14,0,Ford
0,1,0,20.6,8.3,45.0,0.0,13.0,400.0,17,11,13,1,Ford
0,1,0,19.0,11.1,60.0,0.0,0.0,400.0,18,11,12,0,Ford
0,1,0,24.4,17.9,67.0,0.0,20.5,400.0,17,12,12,2,Ford
0,0,1,20.0,4.5,36.0,0.0,13.0,222.88,16,12,12,0,Ford
0,1,0,17.2,-3.0,25.0,0.0,13.0,400.5,17,12,12,0,Ford
0,1,0,28.9,20.1,59.0,0.0,5.4,400.0,17,12,12,1,Ford
0,1,0,22.0,12.0,53.0,0.0,5.4,318.458,17,12,12,0,Ford
0,1,0,28.0,18.1,55.0,0.0,0.0,312.0,17,11,12,1,Ford
0,1,0,9.0,-0.9,50.0,0.0,22.3,400.0,17,13,11,1,Ford
0,1,0,19.4,13.3,68.0,0.0,13.0,245.0,17,11,13,0,Ford
0,0,1,28.3,16.2,48.0,0.0,18.4,220.50000000000003,16,12,13,1,Ford
0,1,0,20.0,7.0,43.0,0.0,25.9,402.0,16,13,12,2,Ford
0,1,0,28.3,18.4,55.0,0.0,9.4,266.5,17,11,13,1,Ford
0,1,0,27.2,21.7,72.0,0.0,13.0,503.58,17,11,13,0,Ford
0,1,0,27.2,18.2,58.0,0.0,0.0,300.0,18,11,12,1,Ford
0,1,0,27.2,12.8,41.0,0.0,11.2,400.5,16,13,12,0,Ford
0,1,0,23.3,18.8,76.0,0.0,9.4,317.40000000000003,18,12,11,0,Ford
0,1,0,22.2,12.7,55.0,0.0,18.4,400.0,17,13,11,1,Ford
0,1,0,21.1,7.7,42.0,0.0,0.0,400.5,16,13,12,2,Ford
0,1,0,21.0,17.0,78.0,1.5,7.6,502.74,16,12,13,2,Ford
0,1,0,28.0,21.1,66.0,0.0,0.0,501.0,16,13,12,1,Ford
0,1,0,29.4,22.1,65.0,0.0,14.8,400.5,16,13,12,1,Ford
0,1,0,20.5,2.8,31.0,0.0,9.4,263.0,18,12,11,1,Ford
0,1,0,17.8,15.1,84.0,0.0,9.4,502.5,16,13,12,1,Ford
0,1,0,4.0,1.0,81.0,0.0,9.4,319.0,17,12,12,0,Ford
0,1,0,16.7,13.2,80.0,0.0,7.6,400.5,17,13,11,1,Ford
0,1,0,20.0,13.2,65.0,0.0,0.0,266.5,18,11,12,1,Ford
0,1,0,17.8,4.4,41.0,0.0,7.6,258.0,19,11,11,1,Ford
0,1,0,17.2,11.9,71.0,0.0,5.4,270.89,18,11,12,1,Ford
0,1,0,22.8,11.2,48.0,0.0,11.2,501.0,17,13,11,2,Ford
0,1,0,14.8,-3.1,29.0,0.0,24.1,400.5,16,11,13,2,Ford
0,1,0,22.8,18.8,78.0,0.0,11.2,300.0,17,12,12,0,Ford
0,1,0,25.6,15.6,54.0,0.0,11.2,500.0,17,15,11,1,Ford
0,1,0,27.2,-4.7,12.0,0.0,5.4,510.72,17,15,11,3,Ford
0,1,0,16.9,1.3,35.0,0.0,5.4,501.32200000000006,17,14,12,0,Ford
0,1,0,16.6,5.2,47.0,0.5,33.5,600.0,17,15,11,1,Ford
0,1,0,25.0,7.6,33.0,0.0,20.5,400.0,17,14,12,1,Ford
0,1,0,13.2,-0.5,39.0,0.0,0.0,400.0,17,14,12,1,Ford
0,1,0,22.2,5.6,34.0,0.0,13.0,400.0,17,14,12,1,Ford
0,0,1,12.8,-0.5,40.0,0.0,14.8,218.9,18,13,12,1,Ford
0,1,0,17.8,4.4,41.0,0.0,7.6,400.5,17,14,12,1,Ford
0,1,0,10.0,7.8,86.0,0.0,0.0,402.5,17,15,11,0,Ford
0,1,0,27.0,14.1,45.0,0.0,9.4,319.516,17,13,13,2,Ford
0,1,0,23.0,4.0,29.0,0.0,0.0,316.0,17,14,12,2,Ford
0,1,0,20.6,-2.5,21.0,0.0,22.3,400.0,18,14,11,0,Ford
0,1,0,17.8,13.9,78.0,0.0,5.4,400.0,18,13,12,0,Ford
0,0,1,20.0,15.6,76.0,0.0,7.6,220.50000000000003,18,12,13,2,Ford
0,1,0,27.2,12.0,39.0,0.0,24.1,400.0,17,15,11,1,Ford
0,1,0,23.3,18.4,74.0,0.0,18.4,266.5,18,14,11,1,Ford
0,1,0,27.8,22.3,72.0,0.0,9.4,500.5,18,14,11,1,Ford
0,1,0,24.4,19.9,76.0,0.0,7.6,300.0,18,14,11,1,Ford
0,1,0,21.1,10.0,49.0,0.0,27.7,400.5,18,14,11,0,Ford
0,1,0,17.8,15.6,87.0,0.3,5.4,317.40000000000003,18,14,11,1,Ford
0,1,0,22.2,11.0,49.0,0.0,9.4,400.5,17,15,11,2,Ford
0,1,0,28.0,23.9,82.0,0.0,9.4,501.0,18,14,11,1,Ford
0,1,0,20.0,14.4,70.0,0.0,9.4,500.08,18,14,11,1,Ford
0,1,0,16.8,4.5,44.0,0.0,7.6,263.0,18,14,11,1,Ford
0,1,0,19.4,14.4,73.0,0.0,16.6,501.0,18,14,11,1,Ford
0,1,0,2.8,-5.6,54.0,0.0,20.5,312.0,18,14,11,0,Ford
0,1,0,13.9,2.2,45.0,0.0,11.2,400.5,18,14,11,0,Ford
0,1,0,21.0,16.0,73.0,0.0,0.0,266.5,17,14,12,1,Ford
0,1,0,15.0,13.4,90.0,0.0,0.0,400.0,17,14,12,2,Ford
0,1,0,11.5,0.0,45.0,0.0,0.0,263.0,17,15,11,0,Ford
0,1,0,13.9,1.8,44.0,0.0,5.4,501.0,17,14,12,3,Ford
0,1,0,28.3,-0.8,15.0,0.0,5.4,400.5,17,14,12,0,Ford
0,1,0,25.1,21.0,78.0,0.0,16.6,304.5,17,13,13,1,Ford
0,1,0,18.3,13.4,73.0,0.0,13.0,500.0,22,12,9,1,Ford
0,1,0,16.0,14.0,88.0,0.3,18.4,500.08,21,13,9,1,Ford
0,1,0,22.1,-6.7,14.0,0.0,13.0,400.5,23,11,9,1,Ford
0,1,0,20.0,9.0,49.0,0.0,16.6,400.0,23,11,9,1,Ford
0,1,0,16.7,15.1,90.0,0.0,13.0,400.0,22,12,9,1,Ford
0,1,0,11.0,10.1,94.0,0.3,25.9,400.0,23,12,8,1,Ford
0,0,1,21.0,8.9,46.0,0.0,13.0,218.9,23,11,9,1,Ford
0,1,0,13.3,9.9,80.0,0.0,13.0,400.5,22,10,10,1,Ford
0,1,0,22.8,7.4,37.0,0.0,7.6,280.0,21,13,9,1,Ford
0,1,0,21.7,6.8,38.0,0.0,11.2,322.69,22,10,11,1,Ford
0,1,0,22.0,11.1,50.0,0.0,0.0,312.0,20,12,11,2,Ford
0,1,0,11.1,8.3,83.0,0.2,22.3,400.0,22,13,8,1,Ford
0,1,0,22.2,9.4,44.0,0.0,5.4,400.0,23,10,10,2,Ford
0,0,1,22.2,8.0,40.0,0.0,7.6,220.50000000000003,22,12,9,2,Ford
0,1,0,21.7,12.3,55.0,0.0,27.7,400.0,23,11,9,1,Ford
0,1,0,25.6,21.7,79.0,0.0,7.6,266.5,23,11,9,2,Ford
0,1,0,22.8,21.1,90.0,1.3,13.0,515.9,23,11,9,1,Ford
0,1,0,25.6,16.7,58.0,0.0,9.4,300.0,23,10,10,1,Ford
0,1,0,26.7,22.1,76.0,1.0,11.2,400.5,23,11,9,2,Ford
0,1,0,20.6,16.0,75.0,0.0,9.4,320.574,22,11,10,1,Ford
0,1,0,22.2,14.3,61.0,0.0,9.4,400.0,24,10,9,2,Ford
0,1,0,24.4,18.3,69.0,0.0,7.6,400.5,21,12,10,3,Ford
0,1,0,28.0,22.0,70.0,0.0,0.0,501.0,22,12,9,1,Ford
0,1,0,29.4,23.8,72.0,0.0,9.4,516.0400000000001,20,13,10,1,Ford
0,1,0,11.2,5.9,70.0,0.0,5.4,263.0,23,10,10,1,Ford
0,1,0,17.8,12.9,73.0,0.0,14.8,511.5,22,12,9,1,Ford
0,1,0,6.1,-0.6,62.0,0.0,14.8,312.0,23,11,9,1,Ford
0,1,0,13.3,-1.9,35.0,0.0,9.4,400.5,22,12,9,1,Ford
0,1,0,22.0,18.0,78.0,0.0,0.0,268.099,22,11,10,4,Ford
0,1,0,19.4,10.1,55.0,0.0,11.2,412.0,22,11,10,0,Ford
0,1,0,16.7,5.3,47.0,0.0,5.4,263.0,22,11,10,2,Ford
0,1,0,12.8,-2.3,35.0,0.0,14.8,510.0,21,14,8,1,Ford
0,1,0,29.2,1.6,17.0,0.0,0.0,510.884,22,11,10,1,Ford
0,1,0,23.1,19.7,81.0,0.0,9.4,300.0,23,11,9,2,Ford
0,1,0,17.2,11.0,67.0,0.0,0.0,507.5,21,13,9,1,Ford
0,1,0,11.0,2.0,54.0,0.0,9.4,500.08,22,13,8,1,Ford
0,1,0,23.3,-5.7,14.0,0.0,22.3,400.5,21,13,9,1,Ford
0,1,0,29.4,0.1,15.0,0.0,0.0,600.0,22,13,8,1,Ford
0,1,0,26.1,7.7,31.0,0.0,13.0,405.0,22,12,9,1,Ford
0,1,0,2.3,-12.7,32.0,0.0,9.4,400.0,22,12,9,1,Ford
0,1,0,19.4,7.8,47.0,0.0,11.2,276.0,21,13,9,1,Ford
0,1,0,6.7,3.8,82.0,1.0,7.6,402.5,22,12,9,0,Ford
0,1,0,24.2,7.8,35.0,0.0,9.4,400.5,22,12,9,1,Ford
0,1,0,21.1,15.6,71.0,0.0,9.4,318.458,21,13,9,2,Ford
0,1,0,24.0,5.8,31.0,0.0,0.0,500.5,22,13,8,1,Ford
0,1,0,20.6,2.9,31.0,0.0,16.6,410.0,22,13,8,1,Ford
0,1,0,18.3,5.2,42.0,0.0,16.6,400.0,22,12,9,2,Ford
0,0,1,21.1,19.4,90.0,0.0,16.6,220.50000000000003,22,12,9,1,Ford
0,1,0,24.0,14.1,54.0,0.0,22.3,400.0,22,12,9,0,Ford
0,1,0,23.9,22.2,90.0,0.3,7.6,266.5,21,14,8,1,Ford
0,1,0,23.9,21.8,88.0,1.5,7.6,501.32200000000006,22,12,9,2,Ford
0,1,0,23.3,20.6,85.0,0.0,5.4,300.0,21,13,9,2,Ford
0,1,0,28.3,21.1,65.0,0.0,11.2,400.5,22,12,9,0,Ford
0,1,0,19.4,12.9,66.0,0.0,16.6,317.40000000000003,22,12,9,2,Ford
0,1,0,20.0,15.0,73.0,0.0,5.4,400.0,22,12,9,1,Ford
0,1,0,26.1,20.0,69.0,0.0,9.4,400.5,22,13,8,0,Ford
0,1,0,28.0,18.1,55.0,0.0,25.9,403.5,21,13,9,1,Ford
0,1,0,22.8,18.3,76.0,0.0,11.2,521.36,20,14,9,2,Ford
0,1,0,17.1,9.0,59.0,0.0,5.4,263.0,22,12,9,0,Ford
0,1,0,11.1,3.9,61.0,0.0,7.6,501.0,22,12,9,1,Ford
0,1,0,3.9,3.3,96.0,0.0,24.1,219.0,22,12,9,1,Ford
0,1,0,14.0,13.0,94.0,0.2,11.2,400.5,22,13,8,2,Ford
0,1,0,14.4,-1.7,33.0,0.0,9.4,312.0,22,12,9,0,Ford
0,1,0,22.2,17.1,73.0,0.0,0.0,418.0,22,12,9,1,Ford
