dirt track,paved track,road course,temp,dwpt,rhum,prcp,wspd,miles_completed,Chevrolet_fieldcount,Ford_fieldcount,Toyota_fieldcount,top5_count,manufacturer
0,1,0,14.4,-1.7,33.0,0.0,9.4,312.0,22,12,9,5,Chevrolet
0,1,0,22.2,17.1,73.0,0.0,0.0,418.0,22,12,9,4,Chevrolet
0,1,0,11.3,10.0,92.0,0.0,0.0,263.0,22,12,9,0,Chevrolet
0,1,0,15.0,5.5,53.0,0.0,11.2,501.0,21,14,8,3,Chevrolet
0,1,0,23.1,-2.5,18.0,0.0,3.6,272.363,21,13,9,3,Chevrolet
0,1,0,25.0,22.9,88.0,1.5,0.0,300.0,23,12,8,4,Chevrolet
0,1,0,18.3,12.3,68.0,0.0,0.0,500.0,20,11,9,1,Chevrolet
0,1,0,11.0,-3.1,37.0,0.0,0.0,500.08,19,12,9,3,Chevrolet
0,1,0,22.2,5.6,34.0,0.0,51.8,400.5,22,11,7,2,Chevrolet
0,1,0,22.0,-2.0,20.0,0.0,18.4,400.0,22,11,7,4,Chevrolet
0,1,0,24.4,9.9,40.0,0.0,14.8,600.0,22,11,7,2,Chevrolet
0,1,0,15.0,-2.0,31.0,0.0,14.8,400.0,22,11,7,3,Chevrolet
0,1,0,20.0,2.8,32.0,0.0,7.6,400.0,22,11,7,3,Chevrolet
0,1,0,19.4,6.2,42.0,0.0,14.8,402.5,19,12,9,0,Chevrolet
0,1,0,26.1,17.7,60.0,0.0,7.6,400.5,22,11,7,3,Chevrolet
0,1,0,26.7,9.5,34.0,0.0,18.4,318.458,22,11,7,2,Chevrolet
0,1,0,15.0,13.4,90.0,0.8,14.8,508.2,21,11,7,3,Chevrolet
0,1,0,23.0,14.0,57.0,0.0,0.0,425.0,21,11,8,2,Chevrolet
0,1,0,20.0,17.8,87.0,0.0,11.2,345.0,22,11,7,3,Chevrolet
0,0,1,28.3,18.4,55.0,0.0,14.8,220.50000000000003,21,11,8,2,Chevrolet
0,1,0,31.0,8.1,24.0,0.0,18.4,266.5,22,11,7,2,Chevrolet
0,1,0,26.1,22.8,82.0,0.0,9.4,400.0,22,11,7,3,Chevrolet
0,1,0,27.8,22.7,74.0,0.0,13.0,501.32200000000006,22,11,7,2,Chevrolet
0,1,0,26.7,16.0,52.0,0.0,5.4,305.25,21,11,8,2,Chevrolet
0,1,0,31.1,23.2,63.0,0.0,9.4,405.0,22,11,7,1,Chevrolet
0,1,0,20.6,19.9,96.0,9.1,11.2,317.40000000000003,21,11,8,2,Chevrolet
0,1,0,25.0,12.2,45.0,0.0,11.2,400.0,21,11,8,1,Chevrolet
0,1,0,23.9,22.2,90.0,0.0,11.2,501.0,22,11,7,4,Chevrolet
0,1,0,23.9,21.8,88.0,0.0,5.4,400.5,21,11,8,2,Chevrolet
0,1,0,30.6,24.0,68.0,0.0,0.0,510.72,19,12,9,1,Chevrolet
0,1,0,23.6,15.1,59.0,0.0,13.0,263.0,21,11,8,1,Chevrolet
0,1,0,12.2,2.1,50.0,0.0,5.4,439.5,20,11,9,1,Chevrolet
0,1,0,10.0,0.0,50.0,0.0,27.7,324.0,22,11,7,3,Chevrolet
0,1,0,19.0,17.0,88.0,0.0,20.5,402.0,20,11,9,4,Chevrolet
0,1,0,23.3,18.4,74.0,0.0,18.4,313.0,21,11,7,2,Chevrolet
0,1,0,12.2,0.0,43.0,0.0,0.0,410.0,21,11,7,2,Chevrolet
0,1,0,18.4,12.2,67.0,0.0,5.4,263.0,22,11,7,3,Chevrolet
0,1,0,18.3,10.6,61.0,0.0,5.4,501.0,22,11,7,3,Chevrolet
0,1,0,27.3,2.4,20.0,0.0,7.6,266.5,22,11,7,3,Chevrolet
0,1,0,23.1,18.8,77.0,0.0,5.4,300.0,21,11,8,3,Chevrolet
0,1,0,23.3,16.1,64.0,0.0,9.4,500.0,16,14,10,2,Chevrolet
0,1,0,13.0,0.0,41.0,0.0,5.4,508.06,17,13,10,2,Chevrolet
0,1,0,27.0,0.7,18.0,0.0,0.0,400.5,18,13,9,0,Chevrolet
0,1,0,33.0,2.0,14.0,0.0,0.0,600.0,18,13,9,1,Chevrolet
0,1,0,20.0,10.1,53.0,0.0,16.6,406.0,18,13,8,4,Chevrolet
0,1,0,15.7,5.6,51.0,0.0,7.6,400.0,17,13,9,0,Chevrolet
0,1,0,25.6,15.6,54.0,0.0,31.7,400.0,16,13,8,3,Chevrolet
0,0,1,9.0,8.1,94.0,4.6,11.0,218.9,18,13,7,0,Chevrolet
0,1,0,25.6,21.7,79.0,0.0,11.2,407.5,17,13,10,3,Chevrolet
0,1,0,22.8,6.5,35.0,0.0,20.5,411.0,18,13,9,2,Chevrolet
0,1,0,22.8,5.7,33.0,0.0,18.4,318.458,17,13,9,1,Chevrolet
0,1,0,28.0,18.1,55.0,0.0,0.0,500.5,18,13,8,3,Chevrolet
0,1,0,21.7,0.8,25.0,0.0,11.2,417.5,20,13,7,2,Chevrolet
0,1,0,21.1,15.6,71.0,0.0,7.6,400.0,16,13,9,0,Chevrolet
0,0,1,28.3,17.8,53.0,0.0,13.0,220.50000000000003,16,13,8,0,Chevrolet
0,1,0,24.0,12.9,50.0,0.0,20.5,404.0,17,13,9,2,Chevrolet
0,1,0,25.0,24.0,94.0,0.0,0.0,266.5,19,13,8,0,Chevrolet
0,1,0,28.3,21.6,67.0,0.0,16.6,501.32200000000006,17,13,10,1,Chevrolet
0,1,0,25.0,17.2,62.0,0.0,11.2,303.0,18,13,8,2,Chevrolet
0,1,0,28.3,23.2,74.0,0.0,0.0,400.5,18,13,9,2,Chevrolet
0,1,0,18.3,8.8,54.0,0.0,16.6,317.40000000000003,17,13,9,1,Chevrolet
0,1,0,18.9,11.2,61.0,0.0,13.0,400.0,18,13,9,3,Chevrolet
0,1,0,21.7,15.5,68.0,0.0,5.4,400.5,17,13,9,2,Chevrolet
0,1,0,24.4,21.7,85.0,0.0,5.4,500.08,18,13,9,1,Chevrolet
0,1,0,20.0,16.6,81.0,0.0,7.6,400.5,18,13,9,1,Chevrolet
0,1,0,24.8,17.5,64.0,0.0,5.4,265.63,19,13,8,0,Chevrolet
0,1,0,20.0,16.6,81.0,0.0,0.0,501.0,19,13,8,0,Chevrolet
0,1,0,7.2,5.0,86.0,0.0,25.9,312.0,19,13,8,1,Chevrolet
0,1,0,21.0,20.0,94.0,0.0,0.0,400.5,18,13,8,2,Chevrolet
0,1,0,22.1,19.6,86.0,0.0,9.4,314.0,18,13,8,2,Chevrolet
0,1,0,23.9,19.0,74.0,0.2,11.2,404.0,17,13,9,1,Chevrolet
0,1,0,14.7,14.1,96.0,0.0,0.0,263.0,17,13,8,2,Chevrolet
0,1,0,27.8,18.2,56.0,0.0,13.0,501.0,18,13,9,3,Chevrolet
0,1,0,28.0,0.7,17.0,0.0,0.0,266.5,17,13,9,1,Chevrolet
0,1,0,22.7,21.9,95.0,0.0,5.4,300.0,17,13,8,0,Chevrolet
0,1,0,22.8,16.1,66.0,0.0,5.4,517.5,18,15,7,3,Chevrolet
0,1,0,25.0,12.9,47.0,0.0,5.4,500.08,19,14,7,1,Chevrolet
0,1,0,16.9,-0.8,30.0,0.0,25.9,400.0,19,13,6,0,Chevrolet
0,1,0,14.4,1.0,40.0,0.0,25.9,600.0,19,13,8,1,Chevrolet
0,1,0,7.1,-4.0,45.0,0.0,7.6,400.0,18,14,6,1,Chevrolet
0,1,0,6.1,-0.6,62.0,0.0,18.4,266.0,19,13,7,0,Chevrolet
0,1,0,14.4,-3.9,28.0,0.0,11.2,400.5,19,13,7,1,Chevrolet
0,1,0,24.1,6.4,32.0,0.0,9.4,420.0,20,13,7,3,Chevrolet
0,1,0,1.7,-1.7,78.0,0.0,38.9,400.5,19,13,7,0,Chevrolet
0,1,0,28.9,16.8,48.0,0.0,25.9,500.5,17,13,6,0,Chevrolet
0,1,0,27.0,21.1,70.0,0.0,0.0,318.458,18,13,6,1,Chevrolet
0,1,0,20.0,17.8,87.0,0.0,22.3,410.0,19,13,8,1,Chevrolet
0,0,1,19.4,18.2,93.0,0.3,14.8,220.50000000000003,16,14,7,1,Chevrolet
0,1,0,37.0,11.1,21.0,0.0,14.8,400.0,19,14,7,1,Chevrolet
0,1,0,31.1,25.2,71.0,0.0,16.6,266.5,19,13,8,2,Chevrolet
0,1,0,23.3,22.3,94.0,0.0,7.6,501.32200000000006,19,13,8,2,Chevrolet
0,1,0,31.1,17.8,45.0,0.0,7.6,400.0,18,14,8,0,Chevrolet
0,1,0,20.0,13.2,65.0,0.0,9.4,408.0,18,14,8,1,Chevrolet
0,1,0,21.7,16.0,70.0,0.0,13.0,300.0,17,15,8,1,Chevrolet
0,0,1,25.6,20.6,74.0,0.0,7.6,248.52,18,14,8,2,Chevrolet
0,1,0,26.1,17.7,60.0,0.0,7.6,400.5,17,14,6,1,Chevrolet
0,1,0,30.0,22.7,65.0,0.0,13.0,513.38,20,14,6,0,Chevrolet
0,1,0,15.0,12.9,87.0,0.0,14.8,400.5,19,13,8,2,Chevrolet
0,1,0,37.2,0.5,10.0,0.0,29.5,263.0,19,13,8,0,Chevrolet
0,1,0,23.3,22.3,94.0,0.0,25.9,505.5,18,14,8,1,Chevrolet
0,1,0,24.0,19.9,78.0,0.0,0.0,312.0,18,13,8,1,Chevrolet
0,1,0,7.8,-7.9,32.0,0.0,25.9,400.5,17,15,7,0,Chevrolet
0,1,0,18.0,14.1,78.0,0.0,0.0,312.0,17,13,7,1,Chevrolet
0,1,0,12.2,-2.1,37.0,0.0,16.6,400.0,17,13,7,1,Chevrolet
0,1,0,12.2,7.1,71.0,0.0,0.0,263.0,18,13,7,0,Chevrolet
0,1,0,21.7,11.7,53.0,0.0,24.1,501.0,18,13,6,1,Chevrolet
0,1,0,23.0,5.9,33.0,0.0,7.6,266.5,17,13,9,3,Chevrolet
0,1,0,23.8,18.0,70.0,0.0,14.8,301.5,19,13,6,1,Chevrolet
0,1,0,21.7,16.0,70.0,0.0,13.0,517.5,20,14,6,0,Chevrolet
0,1,0,9.0,7.9,93.0,0.0,7.6,500.08,18,15,7,4,Chevrolet
0,1,0,19.1,6.9,45.0,0.0,25.9,400.0,17,15,5,3,Chevrolet
0,1,0,18.0,-0.8,28.0,0.0,0.0,406.5,18,15,7,2,Chevrolet
0,1,0,26.1,-3.5,14.0,0.0,14.8,600.0,17,16,7,1,Chevrolet
0,1,0,8.3,-3.3,44.0,0.0,0.0,400.0,17,15,5,1,Chevrolet
0,1,0,10.6,0.0,48.0,0.0,37.1,406.0,16,15,5,1,Chevrolet
0,1,0,18.3,17.8,97.0,0.5,0.0,400.5,17,16,5,3,Chevrolet
0,1,0,23.3,5.2,31.0,0.0,11.2,317.5,18,16,6,4,Chevrolet
0,1,0,6.1,-3.8,49.0,0.0,14.8,403.5,16,15,5,2,Chevrolet
0,1,0,15.6,3.4,44.0,0.0,9.4,500.5,16,15,6,1,Chevrolet
0,1,0,32.0,17.9,43.0,0.0,9.4,318.458,17,15,5,0,Chevrolet
0,1,0,20.6,14.9,70.0,0.0,13.0,407.5,17,16,5,2,Chevrolet
0,0,1,20.0,20.0,100.0,1.5,11.2,220.50000000000003,17,14,6,1,Chevrolet
0,1,0,31.0,6.8,22.0,0.0,24.1,400.0,16,17,5,1,Chevrolet
0,1,0,25.5,19.9,71.0,0.0,7.6,266.5,19,15,5,1,Chevrolet
0,1,0,24.4,24.4,100.0,1.5,11.2,501.32200000000006,19,14,6,1,Chevrolet
0,1,0,29.4,15.2,42.0,0.0,0.0,400.0,17,17,6,2,Chevrolet
0,1,0,32.2,21.7,54.0,0.0,7.6,400.5,16,17,6,1,Chevrolet
0,1,0,22.8,15.6,64.0,0.0,7.6,300.0,18,15,5,0,Chevrolet
0,0,1,23.9,17.9,69.0,0.0,9.4,248.52,18,15,7,2,Chevrolet
0,1,0,23.3,16.6,66.0,0.0,5.4,400.5,16,15,7,1,Chevrolet
0,1,0,27.2,20.1,65.0,0.0,7.6,500.08,18,15,7,0,Chevrolet
0,1,0,21.7,14.4,63.0,0.0,5.4,415.5,16,17,7,3,Chevrolet
0,1,0,38.1,-3.7,7.0,0.0,7.6,263.0,19,14,5,1,Chevrolet
0,1,0,23.3,13.2,53.0,0.0,5.4,501.0,17,16,7,1,Chevrolet
0,1,0,26.1,18.3,62.0,0.0,0.0,312.0,19,14,6,1,Chevrolet
0,1,0,2.8,0.5,85.0,0.0,13.0,400.5,17,16,7,0,Chevrolet
0,1,0,13.3,10.7,84.0,0.2,5.4,312.0,16,15,5,0,Chevrolet
0,1,0,16.7,10.1,65.0,0.0,0.0,400.0,17,15,6,0,Chevrolet
0,1,0,19.6,14.6,73.0,0.0,0.0,263.0,17,14,5,1,Chevrolet
0,1,0,14.4,-2.1,32.0,0.0,5.4,501.0,18,14,7,1,Chevrolet
0,1,0,28.0,5.6,24.0,0.0,0.0,266.5,16,15,6,1,Chevrolet
0,1,0,19.5,14.7,74.0,0.0,14.8,300.0,16,15,6,0,Chevrolet
0,1,0,20.0,15.6,76.0,0.0,16.6,522.5,19,16,5,0,Chevrolet
0,1,0,11.0,11.0,100.0,6.1,9.0,500.5,18,15,7,0,Chevrolet
0,1,0,21.1,5.0,35.0,0.0,16.6,263.0,18,14,7,1,Chevrolet
0,1,0,26.0,-0.9,17.0,0.0,28.0,400.5,16,15,7,2,Chevrolet
0,1,0,24.0,17.0,65.0,0.0,24.1,508.06,18,15,7,1,Chevrolet
0,1,0,18.3,18.3,100.0,5.3,9.4,325.0,18,15,7,0,Chevrolet
0,1,0,27.0,20.1,66.0,0.0,0.0,350.0,18,15,7,1,Chevrolet
0,1,0,21.0,18.9,88.0,3.6,16.6,402.5,18,15,7,1,Chevrolet
0,1,0,26.0,24.0,89.0,0.0,5.4,501.0,18,15,7,2,Chevrolet
0,1,0,28.5,21.3,65.0,0.0,7.6,400.5,18,15,7,0,Chevrolet
0,1,0,27.4,22.8,76.0,0.0,14.8,400.5,16,15,7,3,Chevrolet
0,1,0,23.7,22.0,90.0,0.0,0.0,318.458,16,15,7,0,Chevrolet
0,1,0,21.1,12.3,57.0,0.0,0.0,322.0,16,16,7,0,Chevrolet
0,1,0,21.7,18.9,84.0,0.0,9.4,312.0,16,16,7,0,Chevrolet
0,0,1,26.7,20.5,69.0,0.0,0.0,234.65,17,15,7,2,Chevrolet
0,1,0,28.3,17.8,53.0,0.0,5.4,311.0,18,15,7,1,Chevrolet
0,1,0,33.3,20.5,47.0,0.0,25.9,311.0,18,15,7,3,Chevrolet
0,1,0,31.7,18.0,44.0,0.0,0.0,410.0,18,15,7,3,Chevrolet
0,1,0,27.2,14.9,47.0,0.0,7.6,501.32200000000006,17,15,7,2,Chevrolet
0,1,0,25.6,10.6,39.0,0.0,5.4,300.0,16,15,7,2,Chevrolet
0,1,0,26.1,15.5,52.0,0.0,13.0,266.5,18,15,7,1,Chevrolet
0,1,0,25.6,23.8,90.0,0.0,11.2,400.0,16,15,7,3,Chevrolet
0,1,0,18.3,5.2,42.0,0.0,7.6,402.0,15,16,8,2,Chevrolet
0,1,0,16.7,12.2,75.0,0.0,16.6,532.0,18,15,6,3,Chevrolet
0,0,1,29.4,24.9,77.0,0.0,9.4,248.52,16,15,7,2,Chevrolet
0,1,0,25.0,17.2,62.0,0.0,9.4,400.5,17,15,8,1,Chevrolet
0,1,0,24.4,20.1,77.0,0.0,13.0,501.0,17,15,8,1,Chevrolet
0,1,0,36.4,-4.9,7.0,0.0,11.2,312.0,17,15,7,2,Chevrolet
0,1,0,15.4,9.1,66.0,0.0,0.0,316.0,17,14,7,1,Chevrolet
0,1,0,19.0,19.0,100.0,0.0,0.0,400.23800000000006,18,15,7,3,Chevrolet
0,1,0,18.9,0.9,30.0,0.0,13.0,284.12800000000004,17,15,7,0,Chevrolet
0,1,0,14.4,4.9,53.0,0.0,11.2,607.5,17,16,7,1,Chevrolet
0,1,0,5.8,4.8,93.0,0.0,0.0,312.0,17,16,7,3,Chevrolet
0,1,0,19.0,0.1,28.0,0.0,22.0,266.5,18,15,7,1,Chevrolet
0,1,0,21.1,18.9,87.0,0.0,5.4,500.0,18,17,5,2,Chevrolet
0,1,0,11.7,6.2,69.0,0.0,24.1,508.06,18,16,6,1,Chevrolet
0,1,0,26.0,20.1,70.0,0.0,16.6,400.5,18,16,5,1,Chevrolet
0,1,0,25.0,-15.1,6.0,0.0,24.1,400.23800000000006,18,14,5,2,Chevrolet
0,1,0,17.0,-0.7,30.0,0.0,17.0,400.0,18,14,5,4,Chevrolet
0,0,1,10.0,-6.8,30.0,0.0,9.4,184.14,18,16,6,4,Chevrolet
0,1,0,10.9,-0.6,45.0,0.0,21.2,600.0,18,14,6,4,Chevrolet
0,0,1,14.2,14.2,100.0,0.3,0.0,231.84,17,15,5,2,Chevrolet
0,1,0,15.6,4.3,47.0,0.0,5.4,399.9,18,14,7,3,Chevrolet
0,1,0,17.6,17.4,99.0,1.8,12.2,325.0,18,14,6,2,Chevrolet
0,1,0,22.8,8.9,41.0,0.0,37.1,350.0,18,14,6,1,Chevrolet
0,0,1,22.2,7.2,38.0,0.0,7.6,252.7,19,14,7,1,Chevrolet
0,0,1,12.8,-6.3,26.0,0.0,14.8,250.976,18,16,6,2,Chevrolet
0,1,0,26.1,20.0,69.0,0.0,11.2,400.4,18,14,5,2,Chevrolet
0,1,0,21.0,15.1,69.0,0.1,11.2,309.994,18,14,5,0,Chevrolet
0,0,1,29.0,10.2,31.0,0.0,13.0,220.50000000000003,16,16,5,2,Chevrolet
0,0,1,26.1,20.0,69.0,0.0,7.6,231.705,18,16,6,3,Chevrolet
0,1,0,19.4,10.7,57.0,0.0,9.4,400.0,18,14,5,3,Chevrolet
0,1,0,22.2,19.9,87.0,0.0,14.8,412.5,18,16,6,2,Chevrolet
0,1,0,30.0,18.4,50.0,0.0,16.6,501.32200000000006,18,14,5,2,Chevrolet
0,1,0,28.0,21.1,66.0,0.0,5.4,300.0,18,14,5,1,Chevrolet
0,1,0,22.2,17.1,73.0,0.0,7.6,266.5,18,14,6,3,Chevrolet
0,1,0,21.7,20.0,90.0,0.0,0.0,400.5,18,14,6,3,Chevrolet
0,1,0,25.6,14.4,50.0,0.0,13.0,400.5,18,14,6,1,Chevrolet
0,1,0,27.2,20.1,65.0,0.0,0.0,311.22,18,16,6,1,Chevrolet
0,0,1,27.8,24.4,82.0,0.0,0.0,248.52,18,15,6,2,Chevrolet
0,1,0,22.2,16.0,68.0,0.0,5.4,501.0,18,15,6,2,Chevrolet
0,1,0,20.0,15.6,76.0,0.0,11.2,400.5,18,15,7,3,Chevrolet
0,1,0,22.0,19.2,84.0,0.0,5.4,263.526,18,14,6,2,Chevrolet
0,1,0,33.6,10.3,24.0,0.0,9.4,312.0,18,14,7,2,Chevrolet
0,1,0,20.6,20.3,98.0,0.3,0.0,400.5,18,14,6,1,Chevrolet
0,1,0,19.0,17.0,88.0,0.0,9.4,312.0,18,14,6,1,Chevrolet
0,1,0,18.3,1.3,32.0,0.0,9.4,500.5,18,15,6,2,Chevrolet
1,0,0,14.4,11.7,84.0,0.0,16.6,134.84900000000002,18,14,7,2,Chevrolet
0,1,0,11.5,10.1,91.0,0.0,5.4,263.0,18,14,5,3,Chevrolet
0,1,0,28.0,2.9,20.0,0.0,6.0,300.0,18,15,5,1,Chevrolet
0,1,0,15.6,4.3,47.0,0.0,20.5,502.5,18,16,6,0,Chevrolet
0,1,0,20.0,-15.3,8.0,0.0,14.8,500.08,17,16,6,3,Chevrolet
0,1,0,12.9,-13.2,15.0,0.0,22.3,400.0,15,15,6,4,Chevrolet
0,1,0,24.0,-12.3,8.0,0.0,7.2,400.23800000000006,15,15,6,3,Chevrolet
0,1,0,15.0,4.1,48.0,0.0,13.0,400.5,15,15,6,1,Chevrolet
0,1,0,30.0,-1.4,13.0,0.0,14.8,619.5,16,15,6,0,Chevrolet
0,1,0,11.1,1.1,50.0,0.0,22.3,306.25,15,15,6,0,Chevrolet
0,0,1,9.0,2.3,63.0,0.3,18.4,218.9,15,15,6,1,Chevrolet
0,1,0,16.0,11.6,75.0,0.0,7.0,399.9,15,15,6,3,Chevrolet
0,0,1,22.8,14.9,61.0,0.0,7.9,250.976,15,16,6,5,Chevrolet
0,1,0,11.0,1.2,51.0,0.0,7.0,400.4,15,15,6,3,Chevrolet
0,1,0,16.7,16.7,100.0,0.9,7.6,400.0,15,15,6,4,Chevrolet
0,1,0,30.0,13.7,37.0,0.0,9.4,318.458,15,15,6,1,Chevrolet
0,1,0,25.0,14.2,51.0,0.0,0.0,400.0,15,15,6,4,Chevrolet
0,0,1,27.2,10.4,35.0,0.0,5.4,209.754,15,16,7,1,Chevrolet
0,1,0,29.0,16.9,48.0,0.0,27.7,400.0,16,15,6,0,Chevrolet
0,1,0,31.1,22.1,59.0,0.0,13.0,300.0,15,15,6,1,Chevrolet
0,0,1,20.0,17.2,84.0,0.8,16.6,220.50000000000003,16,16,7,4,Chevrolet
0,1,0,27.0,24.5,86.0,0.0,13.0,400.0,16,15,6,4,Chevrolet
0,1,0,22.2,16.0,68.0,0.0,9.4,501.32200000000006,15,15,6,2,Chevrolet
0,1,0,27.2,15.6,49.0,0.0,14.8,400.5,15,15,6,1,Chevrolet
0,1,0,26.7,14.5,47.0,0.0,7.6,266.5,15,15,6,3,Chevrolet
0,1,0,28.3,21.1,65.0,0.0,11.2,411.0,16,15,6,4,Chevrolet
0,1,0,21.7,16.6,73.0,0.0,13.0,501.0,15,15,6,2,Chevrolet
0,1,0,23.3,20.1,82.0,0.5,14.8,500.08,16,15,6,2,Chevrolet
0,0,1,24.4,23.4,94.0,1.0,5.4,255.36,16,16,7,2,Chevrolet
0,1,0,25.0,24.0,94.0,0.1,0.0,400.5,15,15,6,1,Chevrolet
0,1,0,15.6,15.0,96.0,1.8,16.6,400.5,15,15,6,4,Chevrolet
0,1,0,20.0,16.6,81.0,0.0,2.2,263.0,15,15,6,2,Chevrolet
0,1,0,32.2,14.4,34.0,0.0,16.6,312.0,15,15,6,1,Chevrolet
0,1,0,23.1,9.5,42.0,0.0,9.4,312.0,15,15,6,2,Chevrolet
0,1,0,14.0,8.0,67.0,0.0,0.0,500.5,16,15,6,4,Chevrolet
0,0,1,25.1,8.6,35.0,0.0,7.6,235.29,16,17,6,4,Chevrolet
0,1,0,22.5,18.1,76.0,0.0,9.4,300.0,16,15,6,2,Chevrolet
0,1,0,13.9,6.7,62.0,0.0,0.0,211.978,15,15,6,3,Chevrolet
1,0,0,20.0,-3.0,21.0,0.0,4.0,133.25,15,15,6,2,Chevrolet
0,1,0,17.2,8.9,58.0,0.0,18.4,530.0,18,15,7,2,Chevrolet
0,1,0,5.6,3.9,89.0,2.7,11.2,521.36,17,15,6,1,Chevrolet
0,1,0,17.3,-3.5,24.0,0.0,57.6,400.0,16,14,6,2,Chevrolet
0,1,0,24.0,11.0,44.0,0.0,20.5,400.5,16,14,6,3,Chevrolet
0,1,0,9.0,-5.7,35.0,0.0,9.3,402.97,16,14,6,2,Chevrolet
0,1,0,26.1,-0.9,17.0,0.0,7.6,600.0,17,14,6,1,Chevrolet
0,1,0,22.2,3.8,30.0,0.0,29.5,303.75,16,14,6,2,Chevrolet
0,0,1,8.3,-1.8,49.0,0.3,11.2,218.9,16,14,6,2,Chevrolet
0,1,0,19.6,11.1,58.0,0.0,5.4,399.9,16,14,6,3,Chevrolet
0,0,1,19.7,0.2,27.0,0.0,5.4,166.92000000000002,17,14,6,5,Chevrolet
0,1,0,16.6,16.0,96.0,1.1,13.7,284.90000000000003,17,14,6,4,Chevrolet
0,1,0,31.1,14.3,36.0,0.0,25.9,400.0,16,14,6,4,Chevrolet
0,1,0,25.0,15.0,54.0,0.0,7.6,318.458,16,14,6,1,Chevrolet
0,1,0,16.0,15.0,94.0,1.7,16.6,400.0,16,14,6,0,Chevrolet
0,1,0,28.9,12.3,36.0,0.0,7.6,300.0,16,14,6,1,Chevrolet
0,1,0,21.0,11.9,56.0,0.0,0.0,400.0,17,14,6,1,Chevrolet
0,0,1,28.9,19.5,57.0,0.0,9.4,199.998,18,14,7,3,Chevrolet
0,0,1,25.6,20.6,74.0,0.1,5.4,220.50000000000003,16,14,6,2,Chevrolet
0,1,0,26.0,23.5,86.0,0.0,6.0,407.5,18,15,6,1,Chevrolet
0,1,0,23.9,23.2,96.0,0.5,13.0,501.32200000000006,16,14,6,3,Chevrolet
0,1,0,16.7,12.2,75.0,0.0,0.0,402.0,16,14,6,2,Chevrolet
0,1,0,29.4,19.4,55.0,0.0,16.6,266.5,16,14,6,1,Chevrolet
0,1,0,23.3,15.6,62.0,0.0,13.0,406.5,16,14,6,3,Chevrolet
0,1,0,25.6,20.6,74.0,0.0,14.8,400.5,16,14,6,2,Chevrolet
0,1,0,17.8,12.3,70.0,0.0,0.0,500.08,17,15,6,2,Chevrolet
0,0,1,28.3,23.9,77.0,0.0,7.6,248.52,17,14,6,3,Chevrolet
0,1,0,20.0,17.8,87.0,0.0,0.0,400.5,16,14,6,3,Chevrolet
0,1,0,28.3,11.8,36.0,0.0,9.4,400.5,16,14,6,2,Chevrolet
0,1,0,22.8,16.8,69.0,0.0,5.4,263.0,16,14,6,0,Chevrolet
0,1,0,33.9,19.9,44.0,0.0,33.5,312.0,16,14,6,3,Chevrolet
0,1,0,22.5,17.0,71.0,0.0,0.0,317.0,16,14,6,2,Chevrolet
0,1,0,13.0,1.0,44.0,0.0,9.4,400.4,16,14,6,1,Chevrolet
0,0,1,28.6,-4.8,11.0,0.0,0.0,255.75,19,14,6,4,Chevrolet
0,1,0,24.6,20.5,78.0,0.0,0.0,300.0,17,14,6,3,Chevrolet
1,0,0,19.7,14.9,74.0,0.0,0.0,133.25,17,14,6,2,Chevrolet
0,1,0,28.0,-3.0,13.0,0.0,0.0,210.4,16,14,6,1,Chevrolet
